job_name,company_add,month,salary_min,salary_max,record,company_name,company_type,scope,tag,welfare
大数据类开发,南京,3,15000,30000,本科,CloudBU,互联网,10000人以上,SQL，Python，分布式技术，计算机软件，大数据,免费班车，餐补，加班补助，年终奖，五险一金，定期体检，补充医疗保险，带薪年假，节日福利，零食下午茶
大数据管培生,北京,2,8000,12000,本科,天云大数据,互联网金融,100-499人,Python,无
大数据高级工程师,北京,3,30000,40000,本科,北京伯凯科技有限公司,计算机软件,10000人以上,数据开发，大数据，数据库开发，数据挖掘，数据架构师,带薪年假，加班补助，五险一金，年终奖，补充医疗保险，通讯补贴，节日福利，定期体检
大数据研发工程师,杭州,4,25000,50000,本科,阿里巴巴集团,互联网,10000人以上,SQL，Java，Hadoop，Flink，Hbase，Kylin，数据仓库，数据平台,节日福利，带薪年假，员工旅游，定期体检，餐补，补充医疗保险，年终奖，交通补助，股票期权，加班补助，五险一金，免费班车
大数据技术经理,成都,4,15000,25000,本科,亿阳信通,计算机软件,1000-9999人,架构师，全栈开发，Linux,带薪年假，交通补助，年终奖，定期体检，五险一金，通讯补贴，补充医疗保险，节日福利，员工旅游
大数据研发工程师,北京,4,30000,60000,本科,微软,计算机软件,10000人以上,Spark，Kafka，Streaming，Flink,五险一金，餐补，带薪年假，补充医疗保险，定期体检，股票期权，零食下午茶，年终奖，节日福利
大数据开发,南京,9,15000,20000,大专,苏宁体育,互联网,500-999人,Hive，ETL，JAVA,免费班车，年终奖，餐补，定期体检，五险一金，通讯补贴，加班补助，带薪年假
大数据开发,北京,5,18000,30000,本科,卓朗科技,计算机软件,500-999人,Java，Hadoop，Kafka，flink，Hbase，HIVE，Spark，Zookeeper,员工旅游，五险一金，年终奖，餐补，零食下午茶，带薪年假，节日福利
大数据开发,天津,5,12000,18000,大专,华苏科技,通信/网络设备,1000-9999人,SQL，Shell，Hadoop，HDFS，MapReduce，Sqoop，Yarn，HIVE,带薪年假，五险一金，电脑补贴，定期体检，节日福利
JAVA开发工程师（大数据方向）,南京,11,13000,26000,本科,Suning,批发/零售,10000人以上,Java，后端开发，需求分析,定期体检，五险一金，通讯补贴，餐补，节日福利，年终奖，带薪年假，交通补助
大数据工程师,北京,4,25000,50000,本科,作业帮,互联网,10000人以上,Hive，数据仓库，Python，Hadoop，大数据，人工智能，用户画像,年终奖，五险一金，带薪年假，交通补助，补充医疗保险，包吃，定期体检，节日福利
大数据开发,广州,5,12000,18000,本科,雁联技术,计算机软件,1000-9999人,SQL，Python，Java，linux，shell，HIVE，Hadoop,带薪年假，定期体检，免费班车，补充医疗保险，五险一金，年终奖，零食下午茶，加班补助，员工旅游，节日福利
大数据工程师,北京,4,10000,15000,本科,北明软件,互联网,1000-9999人,SQL，Java，Python，Kettle，SmartBI，DataX，BI，大数据,补充医疗保险，加班补助，五险一金，节日福利，带薪年假，年终奖，餐补，定期体检，补充公积金，员工旅游，电脑补贴
大数据研发,北京,3,15000,28000,本科,太极计算机,计算机软件,1000-9999人,Java，SQL，后端开发，大数据,节日福利，加班补助，带薪年假，住房补贴，定期体检，年终奖，餐补，通讯补贴，补充医疗保险，五险一金
大数据工程师,深圳,4,15000,28000,本科,IBM,互联网,10000人以上,Scala，Spark，Streaming，大数据，big data,节日福利，带薪年假，五险一金，定期体检，节日礼物，补充医疗保险，加班补助，年终奖，免费班车
大数据开发,上海,5,15000,25000,本科,网达软件,计算机软件,1000-9999人,Java，Spark，Hadoop，Kafka，Flume，Sqoop，Yarn，Oozie,带薪年假，零食下午茶，补充医疗保险，节日福利，免费班车，年终奖，五险一金
大数据开发,郑州,3,12000,24000,本科,厦门特力通,通信/网络设备,500-999人,后端开发,通讯补贴
大数据工程师,上海,4,15000,30000,本科,瞬联科技,计算机软件,1000-9999人,ETL，Spark，sql,加班补助，定期体检，节日福利，五险一金，补充医疗保险，带薪年假
大数据工程师,北京,4,15000,25000,本科,微播易,互联网,500-999人,Java，Scala，Spark，Hadoop，MapReduce，Hbase，Flink，大数据,五险一金，节日福利，零食下午茶
大数据开发,北京,4,22000,30000,本科,千方科技,计算机软件,1000-9999人,Spark，Hadoop，Kafka，Flume，HIVE，Hbase，Flink,定期体检，节日福利，免费班车，年终奖，股票期权，通讯补贴，意外保险，团队建设，餐补，五险一金，带薪年假，补充医疗保险
大数据工程师,北京,3,15000,25000,本科,太极股份,计算机软件,1000-9999人,分布式技术,通讯补贴，定期体检，餐补，补充医疗保险，五险一金，年终奖
大数据高级工程师,武汉,4,15000,25000,本科,思特奇,互联网,1000-9999人,Java，Spark，Hadoop，Storm，HIVE，大数据,员工旅游，通讯补贴，带薪年假，五险一金，定期体检，平台好，交通补助，餐补，补充医疗保险，年终奖
大数据开发工程师,贵阳,4,10000,15000,本科,阳光南教,电子商务,100-499人,Kafka，Flink，Impala，Hbase，大数据，Kettle，DataX,餐补，五险一金，全勤奖
大数据高级全栈开发工程师,上海,2,23000,30000,本科,爱回收,互联网,1000-9999人,Java，Spring，react，vue，全栈开发，大数据,节日福利，加班补助，五险一金，带薪年假，年终奖
大数据开发工程师,西安,7,11000,22000,本科,华为,计算机软件,10000人以上,Java，Python，Hadoop,定期体检，加班补助，员工旅游，零食下午茶，免费班车，宵夜，五险一金，交通补助，股票期权，补充医疗保险，节日福利，带薪年假，年终奖
实施大数据技术人才,北京,2,30000,60000,本科,华为技术有限公司,计算机软件,10000人以上,大数据,带薪年假，员工旅游，免费班车，年终奖，五险一金，零食下午茶，交通补助，加班补助，餐补，定期体检，节日福利，补充医疗保险，离职补偿
大数据平台开发工程师,上海,11,25000,40000,本科,爱奇艺,互联网,1000-9999人,Java，大数据，Spring,补充医疗保险，定期体检，带薪年假，五险一金，加班补助，交通补助，餐补，零食下午茶
腾讯云大数据方向研发,上海,11,30000,50000,本科,腾讯,互联网,10000人以上,分布式技术，大数据，Java,餐补，五险一金，定期体检，股票期权，交通补助，节日福利，带薪年假，员工旅游，零食下午茶，补充医疗保险，住房补贴，通讯补贴，免费班车，年终奖
java大数据预处理,襄阳,4,10000,15000,本科,美亚柏科,信息安全,1000-9999人,Python，分布式技术，Linux，java,加班补助，五险一金，带薪年假，通讯补贴，员工旅游，年终奖，交通补助，免费班车，零食下午茶，股票期权，节日福利，补充医疗保险，定期体检，餐补
高级大数据平台工程师,上海,4,25000,35000,本科,波克城市,游戏,500-999人,分布式技术，多线程，SpringBoot，SpringCloud，redis，yarn，hadoop,零食下午茶，年终奖，包吃，带薪年假，境外游，全勤奖，五险一金，人才公寓，补充医疗保险，节日福利，包三餐，员工旅游，定期体检
大数据后端开发工程师,北京,2,20000,40000,本科,星环科技,互联网,1000-9999人,分布式技术，数据结构，网络编程,补充医疗保险，节日福利，员工旅游，定期体检，带薪年假，零食下午茶，交通补助，五险一金，股票期权，通讯补贴，年终奖
JAVA-大数据,北京,4,20000,30000,本科,胡莱游戏,游戏,1000-9999人,SQL，分布式技术，服务器配置，SpringBoot，SpringCloud，后端开发，Linux，高级软件工程师,零食下午茶，五险一金，补充医疗保险，员工旅游，年终奖，全勤奖，节日福利，定期体检，带薪年假，加班补助
java（大数据方向）,成都,5,11000,16000,本科,中软国际,计算机软件,10000人以上,分布式技术，后端开发，微服务架构，数据结构,零食下午茶，员工旅游，带薪年假，定期体检，节日福利，加班补助，年终奖，免费班车，餐补，五险一金
大数据开发工程师,武汉,4,20000,30000,本科,奇安信集团,信息安全,1000-9999人,java，Hadoop，Spark，Hbase,五险一金，节日福利，股票期权，年终奖，带薪年假，通讯补贴，定期体检，补充医疗保险，交通补助，零食下午茶，餐补
java开发大数据方向,北京,5,15000,30000,本科,好未来,互联网,10000人以上,Java 大数据,五险一金，全勤奖，节日福利，购房福利，不定期培训，餐补，带薪年假，定期体检，年终奖，商业保险，补充医疗保险
北京-蚂蚁金服大数据工程开发,北京,4,25000,50000,本科,蚂蚁集团,互联网,10000人以上,分布式技术，后端开发，大数据，人工智能，dubbo，postgresql，指标平台,无
高级大数据后端开发工程师,深圳,12,25000,50000,本科,OPPO,互联网,10000人以上,Java,年终奖，定期体检，带薪年假，五险一金，股票期权，零食下午茶
大数据开发（JAVA),长沙,3,20000,40000,本科,兴盛优选,电子商务,10000人以上,分布式技术，大数据，后端开发，java,零食下午茶，五险一金
大数据平台开发工程师（java),北京,1,20000,25000,本科,360集团,互联网,1000-9999人,分布式技术，多线程，数据结构，网络编程，Spring，Netty，大数据,免费班车，通讯补贴，交通补助，餐补
Java大数据应用开发工程师,广州,3,15000,30000,本科,探迹,互联网,1000-9999人,分布式技术，多线程，数据结构，消息队列，Spring，SpringBoot，后端开发，MySQL,节日福利，定期体检，零食下午茶，股票期权，员工旅游，定期团建，带薪年假，五险一金，餐补，加班补助，年终奖，全勤奖
大数据产品高级研发工程师,南京,4,12000,16000,本科,新大陆软件,计算机软件,1000-9999人,Java，后端开发，机器学习,年终奖，员工旅游，通讯补贴，免费班车，定期体检，带薪年假，五险一金
Java大数据讲师,芜湖,2,5000,10000,本科,慧科集团,在线教育,1000-9999人,Python，大数据，云计算,员工旅游，五险一金，年终奖，定期体检，带薪年假，节日福利，股票期权
Java开发工程师-大数据平台,北京,5,25000,40000,本科,BOSS直聘,人力资源服务,1000-9999人,Java，数据存储，flink,餐补，定期体检，带薪年假，员工旅游，加班补助，交通补助，五险一金，节日福利，年终奖，股票期权，住房补贴，补充医疗保险
JAVA开发工程师（大数据方向）,深圳,5,18000,25000,本科,银盛支付,互联网,1000-9999人,SpringMVC，SpringBoot，Redis，MySQL，Mongodb，Nginx，多线程，状态机,餐补，全勤奖，年终奖，带薪年假，零食下午茶，定期体检，员工旅游，五险一金，交通补助，加班补助，通讯补贴，节日福利
Java中高级开发工程师（银行大数据）,合肥,4,15000,18000,大专,威士顿信息,计算机软件,500-999人,SQL，HTML，Python，Shell，CSS，分布式技术，网络协议，后端开发,交通补助，通讯补贴，五险一金，住房补贴，包吃，年终奖，加班补助，带薪年假，补充医疗保险，节日福利，定期体检，餐补，员工旅游
分布式存储和大数据开发工程师,北京,4,30000,55000,本科,华为成都研究所,通信/网络设备,10000人以上,Shell，分布式技术，NoSQL，MongoDB，Redis，PostgreSQL，Oracle，DB2,节日福利，加班补助，免费班车，交通补助，定期体检，员工旅游，带薪年假，年终奖，五险一金，股票期权，补充医疗保险，零食下午茶
